"journal-article-10.2307_463181-ngram1.txt","Front Matter"
"journal-article-10.2307_492998-ngram1.txt","Movietone News and the Rise of Fascism in Europe, 1930-1935: A Guide for the Researcher, Teacher, and Student"
"journal-article-10.2307_821398-ngram1.txt","The Myth Ritual Theory and the Teaching of Multicultural Literature"
"journal-article-10.5406_americanmusic.29.3.0383-ngram1.txt",",“Denoting Difference: The Writing of the Slave Spirituals,”"
"journal-article-10.2307_1193829-ngram1.txt","New Insight"
"journal-article-10.2307_25126349-ngram1.txt","American Pastime"
"journal-article-10.2307_3389962-ngram1.txt","James L. Mursell"
"journal-article-10.2307_3395175-ngram1.txt","journal-article-10.2307_3395175-ngram1.txt"
"journal-article-10.2307_3400149-ngram1.txt","Consonance"
"journal-article-10.2307_817603-ngram1.txt","English by Any Name Is Still Humanities"
"journal-article-10.2307_1652544-ngram1.txt","The Collecting of Folk Songs by Phonophotography"
"journal-article-10.2307_20746070-ngram1.txt","Tribe: As U.S. Drifts, Court No Guiding Light"
"journal-article-10.2307_27902871-ngram1.txt","CONTRA RES SEMPITERNAS"
"journal-article-10.2307_3087990-ngram1.txt","An Approach to Urban Word Geography"
"journal-article-10.2307_3292757-ngram1.txt","The Transfiguration of the Sibyl"
"journal-article-10.2307_41402794-ngram1.txt","Conscientious Thinking: Fundamentalism Nihilism, and the Problem of Value during the Demise of the Scientific Worldview"
"journal-article-10.2307_4185977-ngram1.txt","Front Matter"
"journal-article-10.2307_42683447-ngram1.txt","journal-article-10.2307_42683447-ngram1.txt"
"journal-article-10.2307_44284232-ngram1.txt","TRANSLATING THE FICTION OF FASCISM"
"journal-article-10.2307_455067-ngram1.txt","Of Matters Lexicographical: Keeping a Record of New English, 1963-1972"
"journal-article-10.2307_830202-ngram1.txt","journal-article-10.2307_830202-ngram1.txt"
"journal-article-10.2307_964464-ngram1.txt","Repertory Opera"
"journal-article-10.1525_vs.2006.1.1-2.485-ngram1.txt","Nguyên Huy Thiêp"
"journal-article-10.2307_23507212-ngram1.txt","Back Matter"
"journal-article-10.2307_29776100-ngram1.txt","Scenes from the Eastern Frontier"
"journal-article-10.2307_3128723-ngram1.txt","Listening to Sacred Polyphony"
"journal-article-10.2307_40643771-ngram1.txt","journal-article-10.2307_40643771-ngram1.txt"
"journal-article-10.4169_college.math.j.45.4.324-ngram1.txt","Media Highlights"
"journal-article-10.2307_1258558-ngram1.txt","Folklore Gone Wrong"
"journal-article-10.2307_160255-ngram1.txt","journal-article-10.2307_160255-ngram1.txt"
"journal-article-10.2307_23149137-ngram1.txt","EARLY AMERICAN FABRICS AND COLORS"
"journal-article-10.2307_27920557-ngram1.txt","Back Matter"
"journal-article-10.2307_40635346-ngram1.txt","journal-article-10.2307_40635346-ngram1.txt"
"journal-article-10.2307_42923665-ngram1.txt","Teenage Behavior: It's Not Biology, Psychology, or Family Values"
"journal-article-10.2307_24484404-ngram1.txt","Opportunity Costs of the Common Core in High School ELA"
"journal-article-10.2307_26456740-ngram1.txt","TOM WOLFE: PENANCE NO MORE"
"journal-article-10.2307_333751-ngram1.txt","President's Address: Our Association Today"
"journal-article-10.2307_43453932-ngram1.txt","Sweet Smell of Success"
"journal-article-10.2307_43543907-ngram1.txt","How Can A Music Student Earn A Living?"
"journal-article-10.2307_534590-ngram1.txt","Record of American Indian Folk-Lore"
"journal-article-10.2307_670452-ngram1.txt","journal-article-10.2307_670452-ngram1.txt"
"journal-article-10.2307_912681-ngram1.txt","Occasional Notes"
"journal-article-10.2307_913965-ngram1.txt","London Concerts"
"journal-article-10.2307_20387166-ngram1.txt","Backtalk"
"journal-article-10.2307_41959446-ngram1.txt","EDITORIAL COMMENT: Campus Unrest: History, Knowledge, Politics in College"
"journal-article-10.2307_1210911-ngram1.txt","journal-article-10.2307_1210911-ngram1.txt"
"journal-article-10.2307_23555330-ngram1.txt","Letters to the Editor"
"journal-article-10.2307_24335771-ngram1.txt","Updates from Student Chapters"
"journal-article-10.2307_27775970-ngram1.txt","Homage To The Runner"
"journal-article-10.2307_4469832-ngram1.txt","Report on the Financial Analysts Convention"
"journal-article-10.2307_536893-ngram1.txt","Folklore News"
"journal-article-10.2307_165965-ngram1.txt","Front Matter"
"journal-article-10.2307_20561834-ngram1.txt","Legends and Lore of the Healing Art: III"
"journal-article-10.2307_41670540-ngram1.txt","POGGIO CIVITATE"
"journal-article-10.2307_41842942-ngram1.txt","Developments in Industrial Relations"
"journal-article-10.2307_20494583-ngram1.txt","A Decorative Personality"
"journal-article-10.2307_23259653-ngram1.txt","journal-article-10.2307_23259653-ngram1.txt"
"journal-article-10.2307_24484226-ngram1.txt","The 2012 Honor List in a Digital Age"
"journal-article-10.2307_2655538-ngram1.txt","Cyberspace: Sociology's Natural Domain"
"journal-article-10.2307_40601429-ngram1.txt","Nature and things: recent paintings by Howard Hodgkin"
"journal-article-10.2307_41765157-ngram1.txt","Two Thoughts"
"journal-article-10.2307_965499-ngram1.txt","Books Received"
"journal-article-10.2307_1557782-ngram1.txt","journal-article-10.2307_1557782-ngram1.txt"
"journal-article-10.2307_23635204-ngram1.txt","BORSTAL BRIEFLY RE-VISITED: Recollections—and Some Related Reflections"
"journal-article-10.2307_25147619-ngram1.txt","journal-article-10.2307_25147619-ngram1.txt"
"journal-article-10.2307_26435931-ngram1.txt","THE GREEN ROOM"
"journal-article-10.2307_2935006-ngram1.txt","Muntu: Janhenz Jahn on Janhenz Jahn"
"journal-article-10.2307_3108661-ngram1.txt","Front Matter"
"journal-article-10.2307_3289130-ngram1.txt","Value of the Classics"
"journal-article-10.2307_41957180-ngram1.txt","In the Journals"
"journal-article-10.2307_42648747-ngram1.txt","Dateline: WASHINGTON"
"journal-article-10.2307_894289-ngram1.txt","journal-article-10.2307_894289-ngram1.txt"
"journal-article-10.2307_2317704-ngram1.txt","Back Matter"
"journal-article-10.2307_24948187-ngram1.txt","Prospects of Cheaper Ocean Postage"
"journal-article-10.2307_30149266-ngram1.txt","journal-article-10.2307_30149266-ngram1.txt"
"journal-article-10.2307_30217852-ngram1.txt","A Survey of ITV in Higher Education"
"journal-article-10.2307_40426512-ngram1.txt","Front Matter"
"journal-article-10.2307_unteteacgerm.46.1.139-ngram1.txt","XV. German Test Preparation (Young Adult Learners, A1)"
"journal-article-10.2307_20459346-ngram1.txt","journal-article-10.2307_20459346-ngram1.txt"
"journal-article-10.2307_26141691-ngram1.txt","Materials for Paper"
"journal-article-10.2307_3172478-ngram1.txt","Hold That Tiger"
"journal-article-10.2307_3394156-ngram1.txt","Societies and Archives for Ethnomusicology"
"journal-article-10.2307_3408939-ngram1.txt","Extra-Curricular Activities"
"journal-article-10.2307_4022204-ngram1.txt","Fates Worse than Death?"
"journal-article-10.2307_41200016-ngram1.txt","Poetry and the Common Store"
"journal-article-10.2307_431449-ngram1.txt","Front Matter"
"journal-article-10.2307_43168741-ngram1.txt","Editor's Note: Science Is a Priority"
"journal-article-10.2307_1185425-ngram1.txt","Front Matter"
"journal-article-10.2307_20487488-ngram1.txt","Editorial Etchings"
"journal-article-10.2307_24936297-ngram1.txt","THE AMATEUR SCIENTIST"
"journal-article-10.2307_25118051-ngram1.txt","Suspicious Origin"
"journal-article-10.2307_25306954-ngram1.txt","The Model Soprano"
"journal-article-10.2307_30207856-ngram1.txt","Front Matter"
"journal-article-10.2307_3181854-ngram1.txt","Charivaria"
"journal-article-10.2307_3369841-ngram1.txt","Correspondence"
"journal-article-10.2307_344330-ngram1.txt","journal-article-10.2307_344330-ngram1.txt"
"journal-article-10.2307_42806488-ngram1.txt","[Editorials]"
"journal-article-10.2307_43457137-ngram1.txt","Front Matter"
"journal-article-10.2307_4500544-ngram1.txt","journal-article-10.2307_4500544-ngram1.txt"
"journal-article-10.2307_829477-ngram1.txt","Reports"
"journal-article-10.2307_850400-ngram1.txt","journal-article-10.2307_850400-ngram1.txt"
"journal-article-10.2307_993423-ngram1.txt","Current Educational Literature in the Periodicals"
"journal-article-10.2307_1520025-ngram1.txt","journal-article-10.2307_1520025-ngram1.txt"
"journal-article-10.2307_20163479-ngram1.txt","Autolycus: Sir Hugh and Lady Lloyd-Jones: Now a Classic Wellesley Couple"
"journal-article-10.2307_23164523-ngram1.txt","THE CURIOSITY OF THE GAZE: Imperial and Anthropological Postmodernisn"
"journal-article-10.2307_30040414-ngram1.txt","Back Matter"
"journal-article-10.2307_3382389-ngram1.txt","journal-article-10.2307_3382389-ngram1.txt"
"journal-article-10.2307_3390878-ngram1.txt","10 Days, 28 Concerts, 30,000 Children"
"journal-article-10.2307_3392828-ngram1.txt","In Memoriam"
"journal-article-10.2307_42827338-ngram1.txt","THE WEEK IN REVIEW"
"journal-article-10.2307_44537210-ngram1.txt","New Executive Director Sets Goals Professionalism and Service"
"journal-article-10.2307_533418-ngram1.txt","journal-article-10.2307_533418-ngram1.txt"
"journal-article-10.2307_830742-ngram1.txt","Volume Information"
"journal-article-10.2307_954574-ngram1.txt","Festivals"
"journal-article-10.2307_23825794-ngram1.txt","STANFORD CONFERENCE ON THE HISTORY OF CHINESE SYNTAX"
"journal-article-10.2307_25108434-ngram1.txt","Drama and Music: Significant Happenings of the Month. Shakespeare in the New Manner. The Amazing Marriage of Mr. Leo Ornstein and the Muse"
"journal-article-10.2307_26119016-ngram1.txt","CONDITIONS IN PORTO RICO"
"journal-article-10.2307_3346810-ngram1.txt","Back Matter"
"journal-article-10.2307_43534185-ngram1.txt","ORGAN"
"journal-article-10.2307_43536355-ngram1.txt","ARIZONA"
"journal-article-10.2307_43537705-ngram1.txt","journal-article-10.2307_43537705-ngram1.txt"
"journal-article-10.2307_888740-ngram1.txt","journal-article-10.2307_888740-ngram1.txt"
"journal-article-10.2307_914842-ngram1.txt","Music in Ireland"
"journal-article-10.2307_20789864-ngram1.txt","Editorial"
"journal-article-10.2307_23548773-ngram1.txt","Letters to the editor"
"journal-article-10.2307_27533123-ngram1.txt","Shrines of the Mighty: From Athens to Corinth"
"journal-article-10.2307_27917819-ngram1.txt","journal-article-10.2307_27917819-ngram1.txt"
"journal-article-10.2307_30163611-ngram1.txt","journal-article-10.2307_30163611-ngram1.txt"
"journal-article-10.2307_315264-ngram1.txt","Foreign Notes"
"journal-article-10.2307_344443-ngram1.txt","journal-article-10.2307_344443-ngram1.txt"
"journal-article-10.2307_40468252-ngram1.txt","Front Matter"
"journal-article-10.2307_41062841-ngram1.txt","The Principal and the Movies"
"journal-article-10.2307_41110052-ngram1.txt","\"The Drug Store Cabaret\" Pharmacy and Vaudeville in 1920"
"journal-article-10.2307_43044177-ngram1.txt","The World at Its Gravest and Best"
"journal-article-10.2307_44246067-ngram1.txt","THE NEGRO IN DISTANT PARTS"
"journal-article-10.2307_4617875-ngram1.txt","Harry F. Olson: 1901-1982"
"journal-article-10.2307_779289-ngram1.txt","Dedication"
"journal-article-10.2307_834503-ngram1.txt","Front Matter"
"journal-article-10.2307_849872-ngram1.txt","journal-article-10.2307_849872-ngram1.txt"
"journal-article-10.2307_854523-ngram1.txt","journal-article-10.2307_854523-ngram1.txt"
"journal-article-10.2307_898896-ngram1.txt","journal-article-10.2307_898896-ngram1.txt"
"journal-article-10.2307_40587411-ngram1.txt","journal-article-10.2307_40587411-ngram1.txt"
"journal-article-10.2307_417347-ngram1.txt","journal-article-10.2307_417347-ngram1.txt"
"journal-article-10.2307_26061082-ngram1.txt","Front Matter"
"journal-article-10.2307_3254928-ngram1.txt","Accessions and Notes"
"journal-article-10.2307_3462368-ngram1.txt","journal-article-10.2307_3462368-ngram1.txt"
"journal-article-10.2307_40222074-ngram1.txt","Back Matter"
"journal-article-10.2307_42752997-ngram1.txt","[Editorials]"
"journal-article-10.2307_42966630-ngram1.txt","Back Matter"
"journal-article-10.2307_43452151-ngram1.txt","Evivve, Venice"
"journal-article-10.2307_43536143-ngram1.txt","ADVERTISERS Index"
"journal-article-10.2307_44208394-ngram1.txt","NOTES ON FATHER NERINCKX'S HYMNARY"
"journal-article-10.2307_666881-ngram1.txt","journal-article-10.2307_666881-ngram1.txt"
"journal-article-10.2307_850145-ngram1.txt","From the Editor"
"journal-article-10.2307_891438-ngram1.txt","Survey of Record Albums"
"journal-article-10.2307_23557263-ngram1.txt","journal-article-10.2307_23557263-ngram1.txt"
"journal-article-10.2307_26439561-ngram1.txt","A TREASURY OF FOLKLORE"
"journal-article-10.2307_27743157-ngram1.txt","journal-article-10.2307_27743157-ngram1.txt"
"journal-article-10.2307_3519823-ngram1.txt"," Nyiregyházi's Liszt"
"journal-article-10.2307_40026345-ngram1.txt","journal-article-10.2307_40026345-ngram1.txt"
"journal-article-10.2307_41121912-ngram1.txt","journal-article-10.2307_41121912-ngram1.txt"
"journal-article-10.2307_944767-ngram1.txt","journal-article-10.2307_944767-ngram1.txt"
"journal-article-10.2307_964198-ngram1.txt","Mirror of Civilization?"
"journal-article-10.2307_1346355-ngram1.txt","Redirection in English"
"journal-article-10.2307_20576693-ngram1.txt","News Notes"
"journal-article-10.2307_20606959-ngram1.txt","Front Matter"
"journal-article-10.2307_20626730-ngram1.txt","Lego or Liga?"
"journal-article-10.2307_23687674-ngram1.txt","journal-article-10.2307_23687674-ngram1.txt"
"journal-article-10.2307_24939778-ngram1.txt","Front Matter"
"journal-article-10.2307_24945127-ngram1.txt","journal-article-10.2307_24945127-ngram1.txt"
"journal-article-10.2307_24972889-ngram1.txt","THE SEVENTH INTERNATIONAL GEOLOGICAL CONGRESS"
"journal-article-10.2307_25008178-ngram1.txt","Stories of Kisses Stories of Tears"
"journal-article-10.2307_26015362-ngram1.txt","The Loss of the \"Audacious\""
"journal-article-10.2307_26077537-ngram1.txt","Primitive Pounding Mills in Arkansas"
"journal-article-10.2307_3108445-ngram1.txt","Front Matter"
"journal-article-10.2307_3206860-ngram1.txt","journal-article-10.2307_3206860-ngram1.txt"
"journal-article-10.2307_3292021-ngram1.txt","Tiberius and Drusus"
"journal-article-10.2307_379789-ngram1.txt","journal-article-10.2307_379789-ngram1.txt"
"journal-article-10.2307_40317259-ngram1.txt","Rebuttal 1"
"journal-article-10.2307_4284019-ngram1.txt","Back Matter"
"journal-article-10.2307_4383113-ngram1.txt","Front Matter"
"journal-article-10.2307_780284-ngram1.txt","journal-article-10.2307_780284-ngram1.txt"
"journal-article-10.2307_817590-ngram1.txt","The Natural: The English Teacher as Humanities Teacher"
"journal-article-10.2307_829269-ngram1.txt","Rhythm and Tempo in Bach's Time"
"journal-article-10.2307_831062-ngram1.txt","Front Matter"
"journal-article-10.2307_850167-ngram1.txt","journal-article-10.2307_850167-ngram1.txt"
"journal-article-10.2307_899542-ngram1.txt","journal-article-10.2307_899542-ngram1.txt"
"journal-article-10.2307_919515-ngram1.txt","Royal Academy of Music"
"journal-article-10.2307_950838-ngram1.txt","Civil War Songs"
"journal-article-10.2307_138284-ngram1.txt","journal-article-10.2307_138284-ngram1.txt"
"journal-article-10.2307_1411612-ngram1.txt","journal-article-10.2307_1411612-ngram1.txt"
"journal-article-10.2307_1556768-ngram1.txt","Archives Gives Three Grants-in-Aid Amounting to $14,000.00"
"journal-article-10.2307_1557369-ngram1.txt","Worthington Whittredge: Drawings from Life"
"journal-article-10.2307_1651846-ngram1.txt","Sidney Irving Smith"
"journal-article-10.2307_26049186-ngram1.txt","FRENCH ARTISANS AT THE CENTENNIAL"
"journal-article-10.2307_26087685-ngram1.txt","DETACHABLE SHIRT BOSOM"
"journal-article-10.2307_3412527-ngram1.txt","Book Parade"
"journal-article-10.2307_3654796-ngram1.txt","journal-article-10.2307_3654796-ngram1.txt"
"journal-article-10.2307_41766290-ngram1.txt","The Great Exchange"
"journal-article-10.2307_43538369-ngram1.txt","RECORDINGS"
"journal-article-10.2307_43540830-ngram1.txt","STATEMENT OF OWNERSHIP, MANAGEMENT AND CIRCULATION"
"journal-article-10.2307_466670-ngram1.txt","Back Matter"
"journal-article-10.2307_538184-ngram1.txt","journal-article-10.2307_538184-ngram1.txt"
"journal-article-10.2307_895653-ngram1.txt","journal-article-10.2307_895653-ngram1.txt"
"journal-article-10.2307_bullecosociamer.86.3.119-ngram1.txt",""
"journal-article-10.2307_20151037-ngram1.txt","Back Matter"
"journal-article-10.2307_2920027-ngram1.txt","journal-article-10.2307_2920027-ngram1.txt"
"journal-article-10.2307_304588-ngram1.txt","journal-article-10.2307_304588-ngram1.txt"
"journal-article-10.2307_41509221-ngram1.txt","journal-article-10.2307_41509221-ngram1.txt"
"journal-article-10.2307_43543763-ngram1.txt","Front Matter"
"journal-article-10.2307_43661479-ngram1.txt","ARTHUR DANTO, 1924-2013"
"journal-article-10.2307_44771730-ngram1.txt","CATALOGUES, REPORTS, ETC."
"journal-article-10.2307_938295-ngram1.txt","Books Received"
"journal-article-10.2307_1767386-ngram1.txt","Pyrite Incrustations of the Cretaceous Formations of Middlesex County, N.J"
"journal-article-10.2307_304997-ngram1.txt","journal-article-10.2307_304997-ngram1.txt"
"journal-article-10.2307_41213121-ngram1.txt","JOURNAL: An Aborted Project"
"journal-article-10.2307_41938610-ngram1.txt","Kisetsuka"
"journal-article-10.2307_44473524-ngram1.txt","Front Matter"
"journal-article-10.2307_898314-ngram1.txt","journal-article-10.2307_898314-ngram1.txt"
"journal-article-10.2307_942549-ngram1.txt","Benjamin Britten: On Behalf of Gustav Mahler"
"journal-article-10.2307_2090848-ngram1.txt","journal-article-10.2307_2090848-ngram1.txt"
"journal-article-10.2307_23541800-ngram1.txt","Michigan State Chairman: DR. HARRY M. LANGSFORD"
"journal-article-10.2307_41427608-ngram1.txt","Notes on Contributors"
"journal-article-10.2307_42842038-ngram1.txt","Books Received"
"journal-article-10.2307_43887995-ngram1.txt","Annual Conference '84 Blends New and Familiar Features"
"journal-article-10.2307_739952-ngram1.txt","journal-article-10.2307_739952-ngram1.txt"
"journal-article-10.2307_891421-ngram1.txt","journal-article-10.2307_891421-ngram1.txt"
"journal-article-10.2307_272287-ngram1.txt","Negro Maker of Songs"
"journal-article-10.2307_41886731-ngram1.txt","journal-article-10.2307_41886731-ngram1.txt"
"journal-article-10.2307_43516460-ngram1.txt","National Officers 1969-1971 Biennium"
"journal-article-10.2307_537853-ngram1.txt","journal-article-10.2307_537853-ngram1.txt"
"journal-article-10.2307_729895-ngram1.txt","journal-article-10.2307_729895-ngram1.txt"
"journal-article-10.2307_735485-ngram1.txt","journal-article-10.2307_735485-ngram1.txt"
"journal-article-10.2307_835512-ngram1.txt","journal-article-10.2307_835512-ngram1.txt"
"journal-article-10.2307_891593-ngram1.txt","journal-article-10.2307_891593-ngram1.txt"
"journal-article-10.2307_23207698-ngram1.txt","journal-article-10.2307_23207698-ngram1.txt"
"journal-article-10.2307_3396345-ngram1.txt","No Women's Lib in MEJ"
"journal-article-10.2307_4141860-ngram1.txt","An African American Triptych: Poems"
"journal-article-10.2307_42967255-ngram1.txt","Notes on Contributors"
"journal-article-10.2307_43544034-ngram1.txt","journal-article-10.2307_43544034-ngram1.txt"
"journal-article-10.2307_44045391-ngram1.txt","NOTES AND QUERIES"
"journal-article-10.2307_3128877-ngram1.txt","Front Matter"
"journal-article-10.2307_892219-ngram1.txt","journal-article-10.2307_892219-ngram1.txt"
